最下层点到所有端点的起始点
0.0,14.0,19.0,9.0,17.0,19.0
0.0,14.0,19.0,9.0,16.0,19.0
0.0,14.0,19.0,9.0,16.0,18.0
0.0,14.0,19.0,9.0,16.0,20.0
0.0,14.0,19.0,9.0,17.0,19.0
0.0,14.0,19.0,9.0,17.0,20.0
0.0,14.0,19.0,9.0,16.0,20.0
0.0,14.0,19.0,9.0,16.0,19.0
0.0,14.0,19.0,9.0,17.0,19.0
0.0,14.0,19.0,9.0,17.0,20.0
0.0,14.0,19.0,10.0,17.0,21.0
0.0,14.0,19.0,10.0,16.0,20.0
0.0,14.0,19.0,10.0,17.0,20.0
0.0,14.0,19.0,10.0,18.0,20.0
0.0,14.0,19.0,10.0,18.0,21.0
0.0,14.0,19.0,11.0,18.0,22.0
0.0,14.0,19.0,11.0,17.0,21.0
0.0,14.0,19.0,11.0,18.0,21.0
0.0,14.0,19.0,11.0,19.0,21.0
0.0,14.0,19.0,11.0,19.0,22.0
0.0,14.0,19.0,9.0,17.0,20.0
0.0,14.0,19.0,9.0,16.0,19.0
0.0,14.0,19.0,9.0,16.0,20.0
0.0,14.0,19.0,9.0,17.0,19.0
0.0,14.0,19.0,9.0,17.0,21.0
0.0,14.0,19.0,9.0,18.0,20.0
0.0,14.0,19.0,10.0,18.0,21.0
0.0,14.0,19.0,10.0,17.0,20.0
0.0,14.0,19.0,10.0,17.0,21.0
0.0,14.0,19.0,10.0,18.0,20.0
0.0,14.0,19.0,10.0,18.0,22.0
0.0,14.0,19.0,10.0,19.0,21.0
0.0,14.0,19.0,11.0,19.0,22.0
0.0,14.0,19.0,11.0,18.0,21.0
0.0,14.0,19.0,11.0,18.0,22.0
0.0,14.0,19.0,11.0,19.0,21.0
0.0,14.0,19.0,9.0,18.0,20.0
0.0,14.0,19.0,9.0,17.0,19.0
0.0,14.0,19.0,9.0,17.0,20.0
0.0,14.0,19.0,9.0,17.0,21.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,10.0,19.0,21.0
0.0,14.0,19.0,10.0,18.0,20.0
0.0,14.0,19.0,10.0,18.0,21.0
0.0,14.0,19.0,10.0,18.0,22.0
0.0,14.0,19.0,10.0,19.0,22.0
0.0,14.0,19.0,11.0,19.0,21.0
0.0,14.0,19.0,11.0,19.0,22.0
0.0,14.0,19.0,8.0,16.0,18.0
0.0,14.0,19.0,9.0,15.0,17.0
0.0,14.0,19.0,9.0,16.0,18.0
0.0,14.0,19.0,9.0,15.0,17.0
0.0,14.0,19.0,9.0,16.0,18.0
0.0,14.0,19.0,8.0,16.0,19.0
0.0,14.0,19.0,8.0,17.0,19.0
0.0,14.0,19.0,8.0,16.0,19.0
0.0,14.0,19.0,8.0,16.0,18.0
0.0,14.0,19.0,8.0,16.0,20.0
0.0,14.0,19.0,8.0,17.0,19.0
0.0,14.0,19.0,8.0,17.0,20.0
0.0,14.0,19.0,8.0,17.0,20.0
0.0,14.0,19.0,8.0,16.0,19.0
0.0,14.0,19.0,8.0,16.0,20.0
0.0,14.0,19.0,8.0,17.0,19.0
0.0,14.0,19.0,9.0,17.0,21.0
0.0,14.0,19.0,9.0,16.0,20.0
0.0,14.0,19.0,9.0,17.0,20.0
0.0,14.0,19.0,10.0,17.0,21.0
0.0,14.0,19.0,10.0,18.0,21.0
0.0,14.0,19.0,10.0,18.0,22.0
0.0,14.0,19.0,9.0,18.0,20.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,10.0,18.0,22.0
0.0,14.0,19.0,10.0,17.0,21.0
0.0,14.0,19.0,10.0,18.0,21.0
0.0,14.0,19.0,10.0,19.0,21.0
0.0,14.0,19.0,10.0,19.0,22.0
0.0,14.0,19.0,11.0,18.0,22.0
0.0,14.0,19.0,11.0,19.0,22.0
0.0,14.0,19.0,8.0,18.0,20.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,9.0,17.0,20.0
0.0,14.0,19.0,9.0,17.0,21.0
0.0,14.0,19.0,9.0,17.0,22.0
0.0,14.0,19.0,9.0,18.0,20.0
0.0,14.0,19.0,9.0,18.0,22.0
0.0,14.0,19.0,9.0,19.0,21.0
0.0,14.0,19.0,10.0,19.0,22.0
0.0,14.0,19.0,10.0,18.0,21.0
0.0,14.0,19.0,10.0,18.0,22.0
0.0,14.0,19.0,10.0,19.0,21.0
0.0,14.0,19.0,10.0,19.0,23.0
0.0,14.0,19.0,10.0,20.0,22.0
0.0,14.0,19.0,11.0,19.0,22.0
0.0,14.0,19.0,8.0,18.0,20.0
0.0,14.0,19.0,8.0,17.0,19.0
0.0,14.0,19.0,8.0,17.0,20.0
0.0,14.0,19.0,8.0,17.0,21.0
0.0,14.0,19.0,8.0,18.0,21.0
0.0,14.0,19.0,9.0,19.0,21.0
0.0,14.0,19.0,9.0,18.0,20.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,9.0,18.0,22.0
0.0,14.0,19.0,9.0,19.0,22.0
0.0,14.0,19.0,10.0,20.0,22.0
0.0,14.0,19.0,10.0,19.0,21.0
0.0,14.0,19.0,10.0,19.0,22.0
0.0,14.0,19.0,10.0,19.0,23.0
0.0,14.0,19.0,10.0,20.0,23.0
0.0,14.0,19.0,7.0,16.0,18.0
0.0,14.0,19.0,8.0,15.0,17.0
0.0,14.0,19.0,8.0,16.0,17.0
0.0,14.0,19.0,8.0,16.0,18.0
0.0,14.0,19.0,8.0,16.0,17.0
0.0,14.0,19.0,8.0,15.0,17.0
0.0,14.0,19.0,8.0,16.0,18.0
0.0,14.0,19.0,7.0,16.0,19.0
0.0,14.0,19.0,7.0,17.0,19.0
0.0,14.0,19.0,7.0,16.0,19.0
0.0,14.0,19.0,7.0,16.0,18.0
0.0,14.0,19.0,7.0,17.0,19.0
0.0,14.0,19.0,7.0,17.0,20.0
0.0,14.0,19.0,7.0,17.0,20.0
0.0,14.0,19.0,7.0,16.0,19.0
0.0,14.0,19.0,7.0,17.0,19.0
0.0,14.0,19.0,8.0,17.0,21.0
0.0,14.0,19.0,8.0,16.0,20.0
0.0,14.0,19.0,8.0,17.0,20.0
0.0,14.0,19.0,9.0,17.0,22.0
0.0,14.0,19.0,9.0,17.0,21.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,9.0,18.0,22.0
0.0,14.0,19.0,8.0,18.0,20.0
0.0,14.0,19.0,8.0,18.0,21.0
0.0,14.0,19.0,9.0,18.0,22.0
0.0,14.0,19.0,9.0,17.0,21.0
0.0,14.0,19.0,9.0,17.0,22.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,9.0,19.0,21.0
0.0,14.0,19.0,9.0,19.0,22.0
0.0,14.0,19.0,10.0,19.0,23.0
0.0,14.0,19.0,10.0,18.0,22.0
0.0,14.0,19.0,10.0,19.0,22.0
0.0,14.0,19.0,10.0,20.0,22.0
0.0,14.0,19.0,10.0,20.0,23.0
0.0,14.0,19.0,10.0,20.0,24.0
0.0,14.0,19.0,7.0,18.0,20.0
0.0,14.0,19.0,8.0,18.0,21.0
0.0,14.0,19.0,8.0,17.0,20.0
0.0,14.0,19.0,8.0,17.0,21.0
0.0,14.0,19.0,8.0,17.0,22.0
0.0,14.0,19.0,8.0,18.0,20.0
0.0,14.0,19.0,8.0,18.0,22.0
0.0,14.0,19.0,8.0,19.0,21.0
0.0,14.0,19.0,9.0,19.0,22.0
0.0,14.0,19.0,9.0,18.0,21.0
0.0,14.0,19.0,9.0,18.0,22.0
0.0,14.0,19.0,9.0,19.0,21.0
0.0,14.0,19.0,9.0,19.0,23.0
0.0,14.0,19.0,9.0,20.0,22.0
0.0,14.0,19.0,10.0,20.0,23.0
0.0,14.0,19.0,10.0,19.0,22.0
0.0,14.0,19.0,10.0,19.0,23.0
0.0,14.0,19.0,10.0,20.0,22.0
0.0,14.0,19.0,10.0,20.0,24.0
0.0,14.0,19.0,7.0,18.0,20.0
0.0,14.0,19.0,7.0,17.0,19.0
0.0,14.0,19.0,7.0,17.0,20.0
0.0,14.0,19.0,7.0,17.0,21.0
0.0,14.0,19.0,7.0,18.0,21.0
0.0,14.0,19.0,8.0,19.0,21.0
0.0,14.0,19.0,8.0,18.0,20.0
0.0,14.0,19.0,8.0,18.0,21.0
0.0,14.0,19.0,8.0,18.0,22.0
0.0,14.0,19.0,8.0,19.0,22.0
0.0,14.0,19.0,9.0,20.0,22.0
0.0,14.0,19.0,9.0,19.0,21.0
0.0,14.0,19.0,9.0,19.0,22.0
0.0,14.0,19.0,9.0,19.0,23.0
0.0,14.0,19.0,9.0,20.0,23.0
0.0,14.0,19.0,10.0,20.0,22.0
0.0,14.0,19.0,10.0,20.0,23.0
0.0,14.0,19.0,10.0,20.0,24.0
0.0,14.0,19.0,6.0,16.0,18.0
0.0,14.0,19.0,7.0,15.0,17.0
0.0,14.0,19.0,7.0,16.0,17.0
0.0,14.0,19.0,7.0,16.0,18.0
0.0,14.0,19.0,7.0,16.0,17.0
0.0,14.0,19.0,7.0,15.0,17.0
0.0,14.0,19.0,7.0,16.0,18.0
0.0,14.0,19.0,6.0,16.0,19.0
0.0,14.0,19.0,6.0,17.0,19.0
0.0,14.0,19.0,6.0,16.0,19.0
0.0,14.0,19.0,6.0,16.0,18.0
0.0,14.0,19.0,6.0,17.0,19.0
0.0,14.0,19.0,6.0,17.0,20.0
0.0,14.0,19.0,6.0,17.0,20.0
